Date,Close,High,Low,Open,Volume,log_return,volatility_21d,volatility_annualized
2015-02-20,2110.300048828125,2110.610107421875,2085.43994140625,2097.64990234375,3281600000,0.006107842721055837,0.008977659775012777,0.14251593072019136
2015-02-23,2109.659912109375,2110.050048828125,2103.0,2109.830078125,3093680000,-0.000303385211985694,0.00844571830185239,0.13407162162004901
2015-02-24,2115.47998046875,2117.93994140625,2105.8701171875,2109.10009765625,3199840000,0.002754972468831103,0.008315885517086608,0.1320105900569696
2015-02-25,2113.860107421875,2119.590087890625,2109.889892578125,2115.300048828125,3312340000,-0.0007660169636026022,0.00832541561013874,0.1321618755940931
2015-02-26,2110.739990234375,2113.909912109375,2103.760009765625,2113.909912109375,3408690000,-0.00147711863025381,0.0076445885405700565,0.12135408092257544
2015-02-27,2104.5,2112.739990234375,2103.75,2110.8798828125,3547380000,-0.0029606830486323707,0.006884272925545851,0.1092844447109364
2015-03-02,2117.389892578125,2117.52001953125,2104.5,2105.22998046875,3409490000,0.0061062381811330165,0.006747656431158028,0.10711572509609862
2015-03-03,2107.780029296875,2115.760009765625,2098.260009765625,2115.760009765625,3262300000,-0.004548872603817568,0.005996223078496483,0.09518709042820696
2015-03-04,2098.530029296875,2107.719970703125,2094.489990234375,2107.719970703125,3421110000,-0.004398161230154572,0.005695806217579768,0.09041812060638911
2015-03-05,2101.0400390625,2104.25,2095.219970703125,2098.5400390625,3103030000,0.001195365251036089,0.004917967120525022,0.07807030774140976
2015-03-06,2071.260009765625,2100.909912109375,2067.27001953125,2100.909912109375,3853570000,-0.014275356362467066,0.005869275175445739,0.09317185494260652
2015-03-09,2079.429931640625,2083.489990234375,2072.2099609375,2072.25,3349090000,0.003936662357975969,0.005506468881468043,0.08741248357488267
2015-03-10,2044.1600341796875,2076.139892578125,2044.1600341796875,2076.139892578125,3668900000,-0.017106820937141425,0.0066673400926950096,0.10584074274936799
2015-03-11,2040.239990234375,2050.080078125,2039.68994140625,2044.68994140625,3406570000,-0.001919520676484767,0.006616665907952004,0.10503631500504237
2015-03-12,2065.949951171875,2066.409912109375,2041.0999755859375,2041.0999755859375,3405860000,0.012522702206037068,0.006782568934256984,0.10766994390117827
2015-03-13,2053.39990234375,2064.56005859375,2041.1700439453125,2064.56005859375,3498560000,-0.006093237090196838,0.0069090620382787704,0.1096779596760159
2015-03-16,2081.18994140625,2081.409912109375,2055.35009765625,2055.35009765625,3295600000,0.013442909023855906,0.00722935505441306,0.11476245368018867
2015-03-17,2074.280029296875,2080.590087890625,2065.080078125,2080.590087890625,3221840000,-0.0033256977077820026,0.007192815303213264,0.11418240311233167
2015-03-18,2099.5,2106.85009765625,2061.22998046875,2072.840087890625,4128210000,0.012085101501628708,0.007693737009765063,0.12213428868343247
2015-03-19,2089.27001953125,2098.68994140625,2085.56005859375,2098.68994140625,3305220000,-0.004884489126950175,0.007766796299920476,0.12329406895971727
2015-03-20,2108.10009765625,2113.919921875,2090.320068359375,2090.320068359375,5554120000,0.008972382193259682,0.008018078802219927,0.12728305501915546
2015-03-23,2104.419921875,2114.860107421875,2104.419921875,2107.989990234375,3267960000,-0.0017472566067133015,0.00791324747193408,0.1256189092418889
2015-03-24,2091.5,2107.6298828125,2091.5,2103.93994140625,3189820000,-0.006158345701590925,0.008021952935689067,0.12734455498138675
2015-03-25,2061.050048828125,2097.429931640625,2061.050048828125,2093.10009765625,3521140000,-0.014665926527239062,0.008560778873813051,0.13589815157474958
2015-03-26,2056.14990234375,2067.14990234375,2045.5,2059.93994140625,3510670000,-0.0023803307374738966,0.008563545637985125,0.1359420725943636
2015-03-27,2061.02001953125,2062.830078125,2052.9599609375,2055.780029296875,3008550000,0.0023657607295033602,0.0086009555468325,0.1365359364866421
2015-03-30,2086.239990234375,2088.969970703125,2064.110107421875,2064.110107421875,2917690000,0.012162382647149434,0.009061260644907311,0.14384305338696898
2015-03-31,2067.889892578125,2084.050048828125,2067.0400390625,2084.050048828125,3376550000,-0.008834686217530795,0.00911006063484947,0.1446177292111854
2015-04-01,2059.68994140625,2067.6298828125,2048.3798828125,2067.6298828125,3543270000,-0.0039732542018475255,0.009100108885002208,0.14445975007995074
2015-04-02,2066.9599609375,2072.169921875,2057.320068359375,2060.030029296875,3095960000,0.0035234523037141535,0.009120676133859687,0.14478624503372872
2015-04-06,2080.6201171875,2086.989990234375,2056.52001953125,2064.8701171875,3302970000,0.006587072647165644,0.009252282574856923,0.14687543251660662
2015-04-07,2076.330078125,2089.81005859375,2076.10009765625,2080.7900390625,3065510000,-0.002064032708587167,0.008708692719449983,0.1382462110808607
2015-04-08,2081.89990234375,2086.68994140625,2073.300048828125,2076.93994140625,3265330000,0.0026789415573472003,0.008685400154378796,0.1378764530734098
2015-04-09,2091.179931640625,2093.31005859375,2074.2900390625,2081.2900390625,3172360000,0.004447575873625805,0.007782354411713004,0.1235410463277539
2015-04-10,2102.06005859375,2102.610107421875,2091.510009765625,2091.510009765625,3156200000,0.005189376899456221,0.007799815771764141,0.1238182368252435
2015-04-13,2092.429931640625,2107.64990234375,2092.330078125,2102.030029296875,2908420000,-0.004591806820961145,0.007468989134610012,0.11856652677132973
2015-04-14,2095.840087890625,2098.6201171875,2083.239990234375,2092.280029296875,3301270000,0.00162843225851382,0.007311070519922577,0.11605964648022501
2015-04-15,2106.6298828125,2111.909912109375,2097.820068359375,2097.820068359375,4013760000,0.005134989044995592,0.006810254248531983,0.10810943464042017
2015-04-16,2104.989990234375,2111.300048828125,2100.02001953125,2105.9599609375,3434120000,-0.0007787467579851993,0.006759739040658241,0.10730753057565624
2015-04-17,2081.179931640625,2102.580078125,2072.3701171875,2102.580078125,3627600000,-0.01137570418905323,0.006722596030041747,0.10671790356144338
2015-04-20,2100.39990234375,2103.93994140625,2084.110107421875,2084.110107421875,3000160000,0.009192748586536723,0.006952797373764728,0.11037223660322683
2015-04-21,2097.2900390625,2109.639892578125,2094.3798828125,2102.820068359375,3243410000,-0.001481702504767951,0.006665602870098989,0.1058131651956018
2015-04-22,2107.9599609375,2109.97998046875,2091.050048828125,2098.27001953125,3348480000,0.005074582853386292,0.00675436077137168,0.10722215319755918
2015-04-23,2112.929931640625,2120.489990234375,2103.18994140625,2107.2099609375,3636670000,0.0023549408425523675,0.006615263847112238,0.10501405797921234
2015-04-24,2117.68994140625,2120.919921875,2112.800048828125,2112.800048828125,3375780000,0.0022502668247534868,0.005635418130708821,0.08945948944632016
2015-04-27,2108.919921875,2125.919921875,2107.0400390625,2119.2900390625,3438750000,-0.004149913240734652,0.0057058495310929455,0.09057755326575864
2015-04-28,2114.760009765625,2116.0400390625,2094.889892578125,2108.35009765625,3546270000,0.0027654044373465075,0.005710573134959307,0.0906525381524929
2015-04-29,2106.85009765625,2113.64990234375,2097.409912109375,2112.489990234375,4074970000,-0.003747348127573222,0.005221497483839263,0.08288870288152915
2015-04-30,2085.510009765625,2105.52001953125,2077.590087890625,2105.52001953125,4509680000,-0.010180553033248205,0.005348114186771753,0.08489868072824701
2015-05-01,2108.2900390625,2108.409912109375,2087.3798828125,2087.3798828125,3379390000,0.010863776563455257,0.005708806005978484,0.09062448584958589
2015-05-04,2114.489990234375,2120.949951171875,2110.22998046875,2110.22998046875,3091580000,0.0029364331477630206,0.005697827104553785,0.09045020119255522
2015-05-05,2089.4599609375,2115.239990234375,2088.4599609375,2112.6298828125,3793950000,-0.0119080033585301,0.006210766951325279,0.09859286882511294
2015-05-06,2080.14990234375,2098.419921875,2067.929931640625,2091.260009765625,3792210000,-0.004465681140931977,0.006276343151845057,0.09963385873611194
2015-05-07,2088.0,2092.89990234375,2074.989990234375,2079.9599609375,3676640000,0.003766710469475405,0.006303230480885943,0.10006068185247764
2015-05-08,2116.10009765625,2117.659912109375,2092.1298828125,2092.1298828125,3399440000,0.013368147987361164,0.006882098877197673,0.10924993276333134
2015-05-11,2105.330078125,2117.68994140625,2104.580078125,2115.56005859375,2992670000,-0.005102556456082039,0.0069026797659019505,0.10957664424296465
2015-05-12,2099.1201171875,2105.06005859375,2085.570068359375,2102.8701171875,3139520000,-0.002953996439367266,0.006856423880683631,0.10884235482919971
2015-05-13,2098.47998046875,2110.18994140625,2096.0400390625,2099.6201171875,3374260000,-0.0003050012906516677,0.0068485837976450656,0.10871789736933088
2015-05-14,2121.10009765625,2121.449951171875,2100.429931640625,2100.429931640625,3225740000,0.010721604261760033,0.0071571318645384865,0.11361594608438916
2015-05-15,2122.72998046875,2123.889892578125,2116.81005859375,2122.070068359375,3092080000,0.0007681188278664758,0.007153152726799179,0.11355277923104508
2015-05-18,2129.199951171875,2131.780029296875,2120.010009765625,2121.300048828125,2888190000,0.003043312472570502,0.006639962332939526,0.1054061342867655
2015-05-19,2127.830078125,2133.02001953125,2124.5,2129.449951171875,3296030000,-0.0006435815978420154,0.0063814251087505065,0.10130198308762291
2015-05-20,2125.85009765625,2134.719970703125,2122.590087890625,2127.7900390625,3025880000,-0.0009309494507940488,0.006373491732587954,0.10117604464532345
2015-05-21,2130.820068359375,2134.280029296875,2122.949951171875,2125.550048828125,3070460000,0.0023351459087448084,0.00630595328578298,0.1001039050402343
2015-05-22,2126.06005859375,2132.14990234375,2126.06005859375,2130.360107421875,2571860000,-0.0022363851494835974,0.006318501771708535,0.10030310607877078
2015-05-26,2104.199951171875,2125.340087890625,2099.179931640625,2125.340087890625,3342130000,-0.010335204907502334,0.006708594661616816,0.10649563872824164
2015-05-27,2123.47998046875,2126.219970703125,2105.1298828125,2105.1298828125,3127960000,0.009120918929110081,0.0069489736926284,0.11031153754694964
2015-05-28,2120.7900390625,2122.27001953125,2112.860107421875,2122.27001953125,2980350000,-0.0012675639174870542,0.006933945928066576,0.11007297918019875
2015-05-29,2107.389892578125,2120.659912109375,2104.889892578125,2120.659912109375,3927390000,-0.006338515184097658,0.007028901832437732,0.1115803574310986
2015-06-01,2111.72998046875,2119.14990234375,2102.5400390625,2108.639892578125,3011710000,0.002057343499147661,0.006638026531143076,0.10537540438591998
2015-06-02,2109.60009765625,2117.590087890625,2099.139892578125,2110.409912109375,3049350000,-0.0010091051653478204,0.006211600532528828,0.09860610151648594
2015-06-03,2114.070068359375,2121.919921875,2109.610107421875,2110.639892578125,3099980000,0.0021166294697559994,0.006194972158762277,0.09834213426632359
2015-06-04,2095.840087890625,2112.889892578125,2093.22998046875,2112.35009765625,3200050000,-0.008660562215101069,0.005917421892975307,0.0939361603887704
2015-06-05,2092.830078125,2100.989990234375,2085.669921875,2095.090087890625,3243690000,-0.0014372152327325357,0.005835772503115568,0.09264001650715621
2015-06-08,2079.280029296875,2093.010009765625,2079.110107421875,2092.340087890625,2917150000,-0.006495560338305542,0.005958413161438371,0.0945868766024405
2015-06-09,2080.14990234375,2085.6201171875,2072.139892578125,2079.070068359375,3034580000,0.00041826551900276467,0.00509104214066646,0.0808177885101202
2015-06-10,2105.199951171875,2108.5,2081.1201171875,2081.1201171875,3414320000,0.011970491752514406,0.005699174164320043,0.09047158510341119
2015-06-11,2108.860107421875,2115.02001953125,2106.239990234375,2106.239990234375,3128600000,0.0017371167565281324,0.005669580616226483,0.09000180209140564
2015-06-12,2094.110107421875,2107.429931640625,2091.330078125,2107.429931640625,2719400000,-0.007018874653102703,0.00588586457066808,0.09343520342756217
2015-06-15,2084.429931640625,2091.340087890625,2072.489990234375,2091.340087890625,3061570000,-0.004633289621771348,0.005408821128848055,0.0858623735577816
2015-06-16,2096.2900390625,2097.39990234375,2082.10009765625,2084.260009765625,2919900000,0.005673730515753803,0.005584397528029119,0.08864956248773341
2015-06-17,2100.43994140625,2106.7900390625,2088.860107421875,2097.39990234375,3222240000,0.0019776843950728407,0.005554427445033619,0.08817380216946506
2015-06-18,2121.239990234375,2126.64990234375,2101.580078125,2101.580078125,3520360000,0.009854000054008836,0.006008615361190659,0.09538381181731816
2015-06-19,2109.989990234375,2121.639892578125,2109.449951171875,2121.06005859375,4449810000,-0.00531761523794962,0.006112558001069677,0.09703385007173071
2015-06-22,2122.85009765625,2129.8701171875,2112.5,2112.5,3030020000,0.006076367981542122,0.006247953117850337,0.09918318091813576
2015-06-23,2124.199951171875,2128.030029296875,2119.889892578125,2123.159912109375,3091190000,0.0006356664251933869,0.006232067185525466,0.09893099956047968
2015-06-24,2108.580078125,2125.10009765625,2108.580078125,2123.64990234375,3102480000,-0.007380465718305258,0.006017718067186621,0.09552831279525646
2015-06-25,2102.31005859375,2116.0400390625,2101.780029296875,2109.9599609375,3214610000,-0.0029780041565964136,0.0056804991003156745,0.09017512765296855
2015-06-26,2101.489990234375,2108.919921875,2095.3798828125,2102.6201171875,5025470000,-0.00039015574492238484,0.005677620534712998,0.09012943184066495
2015-06-29,2057.639892578125,2098.6298828125,2056.639892578125,2098.6298828125,3678960000,-0.02108696950861153,0.00716237383013863,0.11369915970854397
2015-06-30,2063.110107421875,2074.280029296875,2056.320068359375,2061.18994140625,4078540000,0.0026549623524674106,0.0071768756721102625,0.11392936931299975
2015-07-01,2077.419921875,2082.780029296875,2067.0,2067.0,3727260000,0.006912096434637041,0.007387468996200584,0.11727243469288028
2015-07-02,2076.780029296875,2085.06005859375,2071.02001953125,2078.030029296875,2996540000,-0.00030807018954653404,0.007359616493819613,0.11683028992473496
2015-07-06,2068.760009765625,2078.610107421875,2058.39990234375,2073.949951171875,3486360000,-0.003869232698897424,0.007177298731099374,0.11393608516625035
2015-07-07,2081.340087890625,2083.739990234375,2044.02001953125,2069.52001953125,4458660000,0.006062560593868743,0.007319740576829599,0.11619727936679757
2015-07-08,2046.6800537109375,2077.659912109375,2044.6600341796875,2077.659912109375,3608780000,-0.016792964912141516,0.008065156471124137,0.12803038984450651
2015-07-09,2051.31005859375,2074.280029296875,2049.72998046875,2049.72998046875,3446810000,0.0022596476448199895,0.008088497676586424,0.12840091999422856
2015-07-10,2076.6201171875,2081.31005859375,2052.739990234375,2052.739990234375,3065070000,0.012262986385007718,0.008111562416967786,0.12876706139684868
2015-07-13,2099.60009765625,2100.669921875,2080.030029296875,2080.030029296875,3096730000,0.011005268507355188,0.00849123682921912,0.13479420584079854
2015-07-14,2108.949951171875,2111.97998046875,2098.179931640625,2099.719970703125,3002120000,0.00444327323650017,0.00839954707614678,0.13333867613438455
2015-07-15,2107.39990234375,2114.139892578125,2102.489990234375,2109.010009765625,3261810000,-0.0007352563007372865,0.008326992205461292,0.13218690326894306
2015-07-16,2124.2900390625,2124.419921875,2110.550048828125,2110.550048828125,3227080000,0.007982733444475738,0.008413218370153765,0.13355570119864213
2015-07-17,2126.639892578125,2128.909912109375,2119.8798828125,2126.800048828125,3362750000,0.00110557162445071,0.008408393909412185,0.13347911525864883
2015-07-20,2128.280029296875,2132.820068359375,2123.659912109375,2126.85009765625,3245870000,0.0007709366240016023,0.008137289695214144,0.12917546927775123
2015-07-21,2119.2099609375,2128.489990234375,2115.39990234375,2127.550048828125,3343690000,-0.004270796242723094,0.008105213840885054,0.128666280875883
2015-07-22,2114.14990234375,2118.510009765625,2110.0,2118.2099609375,3694070000,-0.00239056502019028,0.008008696961468857,0.1271341229143514
2015-07-23,2102.14990234375,2116.8701171875,2098.6298828125,2114.159912109375,3772810000,-0.0056922102113794535,0.008094442517012648,0.12849529141033908
2015-07-24,2079.64990234375,2106.010009765625,2077.090087890625,2102.239990234375,3870040000,-0.010761020696661188,0.008269898945685994,0.13128057586752237
2015-07-27,2067.639892578125,2078.18994140625,2063.52001953125,2078.18994140625,3836750000,-0.005791755065064178,0.008331930544412388,0.13226529696946912
2015-07-28,2093.25,2095.60009765625,2069.090087890625,2070.75,4117740000,0.012310073801889353,0.008809766625394788,0.139850709595868
2015-07-29,2108.570068359375,2110.60009765625,2094.080078125,2094.699951171875,4038900000,0.007292142927383681,0.00752669298476247,0.11948254699449577
2015-07-30,2108.6298828125,2110.47998046875,2094.969970703125,2106.780029296875,3579410000,2.836690402236809e-05,0.007522505939100271,0.11941607970519427
2015-07-31,2103.840087890625,2114.239990234375,2102.070068359375,2111.60009765625,3681340000,-0.002274103801051709,0.007430447836284647,0.11795470262788293
2015-08-03,2098.0400390625,2105.699951171875,2087.31005859375,2104.489990234375,3476770000,-0.0027606939449045503,0.007464660430973493,0.11849781073140055
2015-08-04,2093.320068359375,2102.510009765625,2088.60009765625,2097.679931640625,3546710000,-0.0022522391669328678,0.0074257381470818114,0.11787993862958428
2015-08-05,2099.840087890625,2112.659912109375,2095.27001953125,2095.27001953125,3968680000,0.003109838185490679,0.007343881367816476,0.11658050254321957
2015-08-06,2083.56005859375,2103.320068359375,2075.530029296875,2100.75,4246570000,-0.007783195922562142,0.006502951358805787,0.10323115250009804
2015-08-07,2077.570068359375,2082.610107421875,2067.909912109375,2082.610107421875,3602320000,-0.0028790228563377145,0.006543825383625153,0.10388000752862397
2015-08-10,2104.179931640625,2105.35009765625,2080.97998046875,2080.97998046875,3514460000,0.012726835632025084,0.006585789029069251,0.10454615974832862
2015-08-11,2084.070068359375,2102.659912109375,2076.489990234375,2102.659912109375,3708880000,-0.00960306468018227,0.0064969525933245955,0.10313592505027824
2015-08-12,2086.050048828125,2089.06005859375,2052.090087890625,2081.10009765625,4269130000,0.0009496036382146948,0.00641215823150285,0.10178985628651364
2015-08-13,2083.389892578125,2092.929931640625,2078.260009765625,2086.18994140625,3221300000,-0.0012760258683812036,0.006414151894253166,0.10182150470152646
2015-08-14,2091.5400390625,2092.449951171875,2080.610107421875,2083.14990234375,2795590000,0.0039043322743591373,0.006201225149017557,0.09844139740931948
2015-08-17,2102.43994140625,2102.8701171875,2079.300048828125,2089.699951171875,2867690000,0.005197891709402951,0.006325178407474294,0.10040909438575532
2015-08-18,2096.919921875,2103.469970703125,2094.139892578125,2101.989990234375,2949990000,-0.0026289829356331003,0.0063333189937826335,0.10053832218714406
2015-08-19,2079.610107421875,2096.169921875,2070.530029296875,2095.68994140625,3512920000,-0.008289136409597112,0.0065047626885886755,0.10325990646898513
2015-08-20,2035.72998046875,2076.610107421875,2035.72998046875,2076.610107421875,3922470000,-0.021325960454146156,0.007887426405040874,0.12520901251237418
2015-08-21,1970.8900146484375,2034.0799560546875,1970.8900146484375,2034.0799560546875,5018240000,-0.03236924252187817,0.010319095600390021,0.1638105642823965
2015-08-24,1893.2099609375,1965.1500244140625,1867.010009765625,1965.1500244140625,6612690000,-0.04021144434651928,0.013055063060088499,0.2072427012435603
2015-08-25,1867.6099853515625,1948.0400390625,1867.0799560546875,1898.0799560546875,5183560000,-0.013614249742655897,0.013205317605882212,0.2096279182127231
2015-08-26,1940.510009765625,1943.0899658203125,1872.75,1872.75,5338250000,0.03829129943453164,0.01584600287009836,0.251547497212176
2015-08-27,1987.6600341796875,1989.5999755859375,1942.77001953125,1942.77001953125,5006390000,0.02400725448969004,0.016811304638558993,0.26687118772904217
2015-08-28,1988.8699951171875,1993.47998046875,1975.18994140625,1986.06005859375,3949080000,0.0006085511568762156,0.016816681787075086,0.2669565473154596
2015-08-31,1972.1800537109375,1986.72998046875,1965.97998046875,1986.72998046875,3915100000,-0.008427078663984055,0.016860890708805445,0.2676583421912327
2015-09-01,1913.8499755859375,1970.0899658203125,1903.0699462890625,1970.0899658203125,4371850000,-0.030022649842427997,0.017855460619891468,0.2834466500684401
2015-09-02,1948.8599853515625,1948.9100341796875,1916.52001953125,1916.52001953125,3742620000,0.01812767142321464,0.01851817774373784,0.29396695826412905
2015-09-03,1951.1300048828125,1975.010009765625,1944.719970703125,1950.7900390625,3520700000,0.0011641156994188924,0.01848879557137205,0.29350053073777677
2015-09-04,1921.219970703125,1947.760009765625,1911.2099609375,1947.760009765625,3167090000,-0.015448308754276238,0.01865256606663636,0.29610030675313226
2015-09-08,1969.4100341796875,1970.4200439453125,1927.300048828125,1927.300048828125,3548650000,0.024773637197038505,0.019673619604806424,0.3123090291768158
2015-09-09,1942.0400390625,1988.6300048828125,1937.8800048828125,1971.449951171875,3652120000,-0.013995035769084717,0.01949980380107874,0.3095497888332382
2015-09-10,1952.2900390625,1965.2900390625,1937.18994140625,1941.5899658203125,3626320000,0.005264075444935658,0.019549106440947473,0.31033244397766807
2015-09-11,1961.050048828125,1961.050048828125,1939.18994140625,1951.449951171875,3218590000,0.004477006444986281,0.019600821777938933,0.3111533995015519
2015-09-14,1953.030029296875,1963.06005859375,1948.27001953125,1963.06005859375,3000200000,-0.00409804122304381,0.019598498997170283,0.31111652649996807
2015-09-15,1978.0899658203125,1983.18994140625,1954.300048828125,1955.0999755859375,3239860000,0.01274968763143236,0.019849483988735286,0.3151007897229119
2015-09-16,1995.31005859375,1997.260009765625,1977.9300537109375,1978.02001953125,3630680000,0.0086677407153759,0.019932395894429848,0.3164169754220774
2015-09-17,1990.199951171875,2020.8599853515625,1986.72998046875,1995.3299560546875,4183790000,-0.002564344442560099,0.01993237842016276,0.31641669802668704
2015-09-18,1958.030029296875,1989.6600341796875,1953.449951171875,1989.6600341796875,6021240000,-0.01629623095438354,0.02012456900452762,0.31946762897003267
2015-09-21,1966.969970703125,1979.6400146484375,1955.800048828125,1960.8399658203125,3269350000,0.004555392033672697,0.019726266799484502,0.31314477748287617
2015-09-22,1942.739990234375,1961.3900146484375,1929.219970703125,1961.3900146484375,3808260000,-0.012394930019378313,0.018620880314411455,0.2955973110301856
2015-09-23,1938.760009765625,1949.52001953125,1932.5699462890625,1943.239990234375,3190530000,-0.002050744229593947,0.01628638636750578,0.2585383685059974
2015-09-24,1932.239990234375,1937.1700439453125,1908.9200439453125,1934.81005859375,4091530000,-0.00336865187130644,0.01597299310473446,0.25356340469086114
2015-09-25,1931.3399658203125,1952.8900146484375,1921.5,1935.9300537109375,3721870000,-0.00046590180122054944,0.013584492885445953,0.2156471391708974
2015-09-28,1881.77001953125,1929.1800537109375,1879.2099609375,1929.1800537109375,4326660000,-0.026001211162809106,0.013507101425022625,0.21441858782361609
2015-09-29,1884.0899658203125,1899.47998046875,1871.9100341796875,1881.9000244140625,4132390000,0.001232093912981713,0.013515206310913472,0.2145472488984465
2015-09-30,1920.030029296875,1920.530029296875,1887.1400146484375,1887.1400146484375,4525070000,0.01889589860356512,0.014220654823640624,0.22574589686306507
2015-10-01,1923.8199462890625,1927.2099609375,1900.699951171875,1919.6500244140625,3983600000,0.001971938678337173,0.012609485731498594,0.20016938043577592
2015-10-02,1951.3599853515625,1951.3599853515625,1893.699951171875,1921.77001953125,4378570000,0.014213793016405511,0.012358416882452676,0.19618378601659164
2015-10-05,1987.050048828125,1989.1700439453125,1954.3299560546875,1954.3299560546875,4334490000,0.018124593518502156,0.012973022644914683,0.2059403500275219
2015-10-06,1979.9200439453125,1991.6199951171875,1971.989990234375,1986.6300048828125,4202400000,-0.0035946893441432997,0.012475922418642375,0.1980491285751791
2015-10-07,1995.8299560546875,1999.31005859375,1976.43994140625,1982.3399658203125,4666470000,0.008003519857552759,0.011397306422003673,0.18092663045172658
2015-10-08,2013.4300537109375,2016.5,1987.530029296875,1994.010009765625,3939140000,0.008779780144558488,0.011012700282359785,0.17482119726248874
2015-10-09,2014.8900146484375,2020.1300048828125,2007.6099853515625,2013.72998046875,3706900000,0.0007248485605153577,0.010984151592571286,0.17436800086186616
2015-10-12,2017.4599609375,2018.6600341796875,2010.550048828125,2015.6500244140625,2893250000,0.0012746644773328382,0.01096300682084876,0.17403233801682394
2015-10-13,2003.68994140625,2022.3399658203125,2001.780029296875,2015.0,3401920000,-0.006848823690127077,0.011047470334001008,0.17537315472078202
2015-10-14,1994.239990234375,2009.56005859375,1990.72998046875,2003.6600341796875,3644590000,-0.0047274309119391435,0.010790750117502659,0.17129784762451827
2015-10-15,2023.8599853515625,2024.1500244140625,1996.469970703125,1996.469970703125,3746290000,0.014743551351355088,0.011100867738570884,0.1762208122396712
